"BehaviorSpace results (NetLogo 5.0.5)"
"jeudi-Optimisation-presque-fini.nlogo"
"experiment"
"05/01/2014 15:48:43:399 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
,"2.4096385542168677","31.53614457831325","2.6506024096385543","31.44578313253012","73.97590361445782","41.71686746987952","3.0120481927710845","32.22891566265061","3.3734939759036147","30.451807228915662","83.73493975903614","51.68674698795181","26.506024096385545","32.01807228915662","27.469879518072286","32.25903614457831","95.78313253012048","49.66867469879518","2.4096385542168677","32.43975903614458","2.289156626506024","31.355421686746986","71.56626506024097","46.14457831325301","2.891566265060241","30.542168674698793","3.132530120481928","31.024096385542173","83.01204819277108","53.343373493975896","26.506024096385545","31.626506024096386","26.626506024096386","32.01807228915662","98.43373493975903","47.83132530120482","0","33.01204819277108","0","31.716867469879517","42.168674698795186","35.12048192771084","0.8433734939759037","30.42168674698795","1.4457831325301205","31.897590361445783","33.25301204819277","35.722891566265055","24.096385542168676","31.024096385542173","24.337349397590362","32.92168674698795","58.79518072289157","34.4277108433735"
,"2.4096385542168677","31.295180722891562","2.7710843373493974","31.626506024096386","73.73493975903614","41.74698795180723","3.132530120481928","32.34939759036145","3.614457831325301","32.16867469879518","84.4578313253012","52.65060240963856","26.506024096385545","31.355421686746986","27.469879518072286","33.524096385542165","96.14457831325302","50.06024096385542","2.4096385542168677","32.16867469879518","2.5301204819277108","32.07831325301205","72.28915662650603","45.15060240963855","3.614457831325301","32.13855421686747","4.216867469879518","32.831325301204814","83.49397590361446","54.1566265060241","26.265060240963855","31.957831325301207","26.867469879518076","30.30120481927711","98.43373493975903","47.77108433734939","0","30.813253012048193","0","30.813253012048193","39.397590361445786","36.144578313253014","0.48192771084337355","31.204819277108438","1.4457831325301205","31.987951807228914","32.65060240963855","34.51807228915663","24.096385542168676","31.897590361445783","24.337349397590362","31.41566265060241","57.59036144578313","34.397590361445786"
,"2.4096385542168677","32.07831325301205","2.5301204819277108","31.144578313253014","74.57831325301206","41.234939759036145","3.614457831325301","32.10843373493976","3.8554216867469884","31.807228915662648","85.3012048192771","52.31927710843374","26.506024096385545","31.17469879518072","27.469879518072286","32.43975903614458","96.50602409638554","50.06024096385542","2.4096385542168677","32.07831325301205","2.5301204819277108","31.385542168674696","73.01204819277109","46.86746987951807","2.891566265060241","32.53012048192771","3.614457831325301","31.686746987951807","83.855421686747","54.638554216867476","26.506024096385545","32.46987951807229","26.867469879518076","32.34939759036145","98.55421686746988","48.01204819277108","0","32.89156626506024","0.3614457831325301","32.40963855421687","40.963855421686745","36.98795180722891","0.7228915662650602","31.686746987951807","1.2048192771084338","30.813253012048193","39.1566265060241","33.554216867469876","24.096385542168676","30.903614457831324","24.337349397590362","31.686746987951807","54.45783132530121","35.632530120481924"
,"2.4096385542168677","32.43975903614458","2.4096385542168677","32.16867469879518","74.69879518072288","41.204819277108435","3.2530120481927707","31.746987951807228","3.3734939759036147","32.56024096385542","85.78313253012048","54.06626506024096","26.506024096385545","32.56024096385542","27.469879518072286","32.59036144578313","96.86746987951807","50.75301204819277","2.289156626506024","33.524096385542165","2.4096385542168677","32.53012048192771","72.40963855421687","47.37951807228916","3.132530120481928","32.22891566265061","3.975903614457831","33.6144578313253","84.81927710843374","55.06024096385542","26.506024096385545","31.41566265060241","26.867469879518076","31.385542168674696","98.55421686746988","48.07228915662651","0","32.13855421686747","0.12048192771084339","31.41566265060241","37.71084337349397","35.12048192771084","0.9638554216867471","31.656626506024093","1.3253012048192772","30.873493975903614","34.93975903614458","34.307228915662655","24.096385542168676","32.59036144578313","24.337349397590362","32.13855421686747","55.06024096385542","35.33132530120482"
,"2.4096385542168677","31.53614457831325","2.4096385542168677","31.83734939759036","73.97590361445782","42.5","3.734939759036145","32.19879518072289","4.578313253012048","32.10843373493976","86.26506024096385","54.00602409638554","26.506024096385545","32.37951807228915","27.469879518072286","31.897590361445783","96.98795180722891","50.602409638554214","2.4096385542168677","32.62048192771084","2.289156626506024","32.95180722891566","72.65060240963855","45.873493975903614","3.2530120481927707","31.144578313253014","2.891566265060241","32.62048192771084","84.93975903614458","54.84939759036145","26.506024096385545","32.28915662650602","26.867469879518076","31.41566265060241","98.91566265060241","48.3433734939759","0","32.13855421686747","0.12048192771084339","32.22891566265061","30.72289156626506","36.084337349397586","0.9638554216867471","31.83734939759036","0.7228915662650602","32.22891566265061","35.18072289156626","32.95180722891566","24.096385542168676","32.37951807228915","24.337349397590362","31.867469879518072","57.95180722891566","35.03012048192771"
,"2.4096385542168677","31.295180722891562","2.6506024096385543","31.44578313253012","74.69879518072288","42.04819277108434","3.3734939759036147","32.28915662650602","3.614457831325301","31.92771084337349","86.3855421686747","53.37349397590362","26.506024096385545","32.53012048192771","27.469879518072286","32.92168674698795","97.59036144578313","51.50602409638554","2.0481927710843375","30.813253012048193","2.4096385542168677","32.5","72.89156626506023","45.81325301204819","2.891566265060241","31.204819277108438","3.975903614457831","33.102409638554214","85.42168674698796","55.57228915662651","26.385542168674696","32.56024096385542","26.867469879518076","31.92771084337349","99.27710843373494","48.493975903614455","0","32.56024096385542","0","32.07831325301205","37.10843373493976","35.632530120481924","0.8433734939759037","30.873493975903614","1.3253012048192772","32.34939759036145","36.86746987951807","34.126506024096386","24.096385542168676","32.01807228915662","24.337349397590362","32.74096385542168","56.3855421686747","35.48192771084337"
,"2.4096385542168677","32.86144578313253","2.4096385542168677","31.44578313253012","74.69879518072288","41.325301204819276","2.6506024096385543","31.32530120481928","4.096385542168675","32.01807228915662","86.74698795180723","54.48795180722892","26.506024096385545","31.957831325301207","27.469879518072286","31.746987951807228","97.95180722891567","51.53614457831325","2.289156626506024","31.41566265060241","2.4096385542168677","32.59036144578313","73.73493975903614","47.92168674698795","3.2530120481927707","31.265060240963855","2.7710843373493974","31.265060240963855","85.90361445783132","55.692771084337345","26.506024096385545","32.5","26.746987951807228","31.686746987951807","99.27710843373494","48.644578313253014","0","32.86144578313253","0.12048192771084339","33.25301204819277","30","35.963855421686745","0.3614457831325301","32.40963855421687","1.0843373493975903","32.13855421686747","40.602409638554214","34.48795180722892","24.096385542168676","32.89156626506024","24.337349397590362","32.22891566265061","59.63855421686747","36.86746987951807"
,"2.4096385542168677","32.62048192771084","2.7710843373493974","32.10843373493976","74.09638554216868","42.31927710843373","3.2530120481927707","31.53614457831325","3.493975903614458","31.234939759036145","87.10843373493977","54.24698795180723","26.506024096385545","32.34939759036145","27.469879518072286","32.01807228915662","97.95180722891567","51.6566265060241","2.289156626506024","30.72289156626506","2.1686746987951806","32.7710843373494","73.49397590361446","46.204819277108435","2.891566265060241","31.475903614457827","2.7710843373493974","31.656626506024093","86.14457831325302","56.59638554216867","26.385542168674696","31.77710843373494","26.746987951807228","32.31927710843374","99.1566265060241","48.52409638554217","0","31.626506024096386","0","30.602409638554217","31.807228915662648","34.60843373493976","0.6024096385542169","30.602409638554217","0.7228915662650602","33.6144578313253","45.54216867469879","35.24096385542169","24.096385542168676","32.40963855421687","24.337349397590362","31.114457831325304","59.156626506024104","37.43975903614458"
,"2.4096385542168677","31.41566265060241","2.4096385542168677","32.22891566265061","73.73493975903614","42.168674698795186","3.614457831325301","32.19879518072289","3.132530120481928","31.475903614457827","87.71084337349397","54.51807228915663","26.506024096385545","31.32530120481928","27.469879518072286","31.92771084337349","97.83132530120481","51.71686746987951","2.1686746987951806","31.626506024096386","2.289156626506024","31.475903614457827","73.25301204819277","46.174698795180724","3.132530120481928","32.10843373493976","3.493975903614458","32.19879518072289","86.86746987951808","56.74698795180723","26.506024096385545","31.596385542168676","26.746987951807228","32.831325301204814","99.3975903614458","48.734939759036145","0","32.56024096385542","0","32.46987951807229","34.81927710843373","34.33734939759036","0.7228915662650602","31.32530120481928","1.6867469879518073","31.716867469879517","49.03614457831325","35.06024096385542","24.096385542168676","32.40963855421687","24.337349397590362","32.56024096385542","61.204819277108435","35.27108433734939"
,"2.4096385542168677","31.807228915662648","2.5301204819277108","33.04216867469879","73.73493975903614","42.59036144578313","3.493975903614458","32.7710843373494","3.2530120481927707","30.783132530120483","88.07228915662651","55.57228915662651","26.506024096385545","32.37951807228915","27.469879518072286","31.92771084337349","98.19277108433735","52.04819277108433","2.289156626506024","32.10843373493976","2.4096385542168677","31.265060240963855","73.01204819277109","46.536144578313255","3.2530120481927707","31.596385542168676","3.132530120481928","32.10843373493976","87.34939759036145","57.01807228915663","26.265060240963855","30.391566265060245","26.867469879518076","33.765060240963855","99.51807228915662","48.554216867469876","0","32.10843373493976","0.12048192771084339","32.7710843373494","39.277108433734945","36.174698795180724","0.8433734939759037","32.25903614457831","1.0843373493975903","31.897590361445783","41.204819277108435","35.78313253012048","24.096385542168676","31.44578313253012","24.337349397590362","31.17469879518072","63.25301204819277","34.51807228915663"
,"2.4096385542168677","31.807228915662648","2.5301204819277108","31.41566265060241","74.81927710843374","42.19879518072289","3.493975903614458","31.32530120481928","3.2530120481927707","31.77710843373494","88.07228915662651","55.963855421686745","26.506024096385545","31.506024096385545","27.469879518072286","32.10843373493976","98.19277108433735","51.89759036144578","2.289156626506024","32.16867469879518","2.891566265060241","32.74096385542168","71.32530120481928","45.75301204819277","3.614457831325301","31.92771084337349","2.891566265060241","31.295180722891562","87.2289156626506","57.28915662650602","26.506024096385545","32.07831325301205","26.867469879518076","32.01807228915662","99.63855421686748","48.795180722891565","0","32.68072289156627","0","32.43975903614458","33.01204819277108","35.54216867469879","1.0843373493975903","32.7710843373494","1.2048192771084338","32.19879518072289","42.53012048192771","37.04819277108434","24.096385542168676","32.01807228915662","24.337349397590362","32.831325301204814","57.10843373493976","35.03012048192771"
,"2.4096385542168677","30.903614457831324","2.5301204819277108","32.22891566265061","74.4578313253012","43.43373493975904","3.3734939759036147","32.31927710843374","4.337349397590361","32.5","88.91566265060241","57.34939759036145","26.506024096385545","31.746987951807228","27.469879518072286","32.16867469879518","98.43373493975903","52.01807228915663","2.289156626506024","31.626506024096386","2.289156626506024","32.92168674698795","71.08433734939759","47.74096385542169","2.891566265060241","31.506024096385545","3.2530120481927707","31.41566265060241","87.46987951807229","57.831325301204814","26.385542168674696","32.19879518072289","26.746987951807228","32.40963855421687","99.63855421686748","48.6144578313253","0","31.024096385542173","0.48192771084337355","32.59036144578313","33.25301204819277","34.78915662650602","0.9638554216867471","31.385542168674696","1.8072289156626504","32.22891566265061","30.602409638554217","36.054216867469876","24.096385542168676","31.987951807228914","24.337349397590362","31.807228915662648","56.74698795180723","34.27710843373494"
,"2.4096385542168677","31.204819277108438","2.891566265060241","32.62048192771084","75.30120481927712","43.04216867469879","3.8554216867469884","33.25301204819277","3.734939759036145","32.831325301204814","89.39759036144578","57.04819277108434","26.506024096385545","31.716867469879517","27.469879518072286","32.74096385542168","98.67469879518073","52.16867469879518","2.289156626506024","31.355421686746986","2.5301204819277108","33.704819277108435","70","47.10843373493976","3.975903614457831","31.144578313253014","4.216867469879518","32.59036144578313","87.83132530120483","58.76506024096385","26.385542168674696","32.71084337349397","26.746987951807228","32.89156626506024","99.87951807228916","48.94578313253012","0","31.566265060240962","0.12048192771084339","31.987951807228914","39.397590361445786","34.48795180722892","1.0843373493975903","31.867469879518072","0.3614457831325301","30.933734939759038","39.036144578313255","35.933734939759034","24.096385542168676","31.807228915662648","24.337349397590362","31.41566265060241","60.8433734939759","36.355421686746986"
,"2.4096385542168677","32.13855421686747","2.4096385542168677","31.987951807228914","75.06024096385542","42.98192771084338","3.2530120481927707","32.25903614457831","3.614457831325301","33.102409638554214","89.7590361445783","57.31927710843373","26.506024096385545","31.897590361445783","27.469879518072286","31.83734939759036","98.67469879518073","52.43975903614457","2.289156626506024","33.31325301204819","2.4096385542168677","33.0722891566265","70.60240963855422","46.74698795180723","3.8554216867469884","31.716867469879517","3.3734939759036147","32.62048192771084","87.95180722891565","59.006024096385545","26.144578313253014","33.373493975903614","26.867469879518076","31.295180722891562","99.87951807228916","49.006024096385545","0","31.807228915662648","0.24096385542168677","32.07831325301205","34.69879518072289","35","1.3253012048192772","32.80120481927711","1.6867469879518073","31.114457831325304","34.096385542168676","36.53614457831325","24.096385542168676","33.8855421686747","24.337349397590362","31.265060240963855","60","35.57228915662651"
,"2.4096385542168677","31.44578313253012","2.4096385542168677","32.07831325301205","74.4578313253012","42.40963855421687","3.2530120481927707","32.10843373493976","3.734939759036145","32.34939759036145","90.12048192771084","57.40963855421687","26.506024096385545","31.295180722891562","27.469879518072286","32.62048192771084","98.67469879518073","52.19879518072289","2.0481927710843375","32.5","2.1686746987951806","32.46987951807229","69.39759036144578","46.596385542168676","2.7710843373493974","32.62048192771084","3.3734939759036147","32.37951807228915","88.43373493975903","58.192771084337345","26.506024096385545","32.68072289156627","26.746987951807228","31.05421686746988","99.87951807228916","48.94578313253012","0","31.144578313253014","0.3614457831325301","31.385542168674696","37.59036144578313","35.722891566265055","1.2048192771084338","31.475903614457827","0.8433734939759037","32.831325301204814","33.6144578313253","34.66867469879518","24.096385542168676","32.16867469879518","24.337349397590362","32.40963855421687","61.686746987951814","35.69277108433735"
,"2.4096385542168677","31.355421686746986","2.4096385542168677","31.596385542168676","73.37349397590361","42.98192771084338","2.891566265060241","31.686746987951807","3.8554216867469884","30.783132530120483","90.24096385542168","57.34939759036145","26.506024096385545","30.481927710843376","27.469879518072286","33.102409638554214","98.79518072289156","52.40963855421686","2.4096385542168677","32.59036144578313","2.5301204819277108","31.506024096385545","70.60240963855422","47.37951807228916","3.614457831325301","31.32530120481928","3.0120481927710845","31.656626506024093","88.3132530120482","58.855421686746986","26.506024096385545","32.22891566265061","26.867469879518076","31.44578313253012","99.87951807228916","48.94578313253012","0","32.10843373493976","0","31.32530120481928","31.807228915662648","35.57228915662651","1.2048192771084338","32.04819277108434","1.3253012048192772","31.204819277108438","45.06024096385542","34.78915662650602","24.096385542168676","31.475903614457827","24.337349397590362","31.17469879518072","57.34939759036145","36.475903614457835"
,"2.4096385542168677","31.957831325301207","2.4096385542168677","31.05421686746988","73.855421686747","41.596385542168676","3.0120481927710845","31.686746987951807","3.3734939759036147","31.204819277108438","90.48192771084337","58.222891566265055","26.506024096385545","31.44578313253012","27.469879518072286","32.46987951807229","98.91566265060241","52.62048192771084","2.289156626506024","32.04819277108434","2.5301204819277108","31.596385542168676","71.20481927710843","46.596385542168676","2.891566265060241","31.807228915662648","3.493975903614458","32.68072289156627","88.67469879518072","59.096385542168676","26.506024096385545","32.22891566265061","26.867469879518076","32.13855421686747","99.87951807228916","48.975903614457835","0","32.95180722891566","0.24096385542168677","32.86144578313253","33.6144578313253","35.18072289156626","1.4457831325301205","31.746987951807228","0.9638554216867471","31.92771084337349","46.265060240963855","35.45180722891566","24.096385542168676","32.34939759036145","24.337349397590362","30.873493975903614","62.65060240963856","36.385542168674704"
,"2.4096385542168677","31.656626506024093","2.5301204819277108","32.04819277108434","74.21686746987952","40.963855421686745","3.3734939759036147","31.295180722891562","3.734939759036145","31.355421686746986","91.08433734939759","58.76506024096385","26.506024096385545","31.77710843373494","27.469879518072286","32.53012048192771","99.1566265060241","52.68072289156627","2.289156626506024","32.16867469879518","2.4096385542168677","32.7710843373494","70.36144578313252","46.234939759036145","2.6506024096385543","32.13855421686747","3.975903614457831","31.265060240963855","88.79518072289156","58.975903614457835","26.385542168674696","33.0722891566265","26.867469879518076","31.897590361445783","99.87951807228916","49.03614457831325","0","31.686746987951807","0.24096385542168677","32.37951807228915","30.481927710843376","35.48192771084337","0.9638554216867471","31.53614457831325","0.6024096385542169","31.746987951807228","45.18072289156627","35.78313253012048","24.096385542168676","32.68072289156627","24.337349397590362","31.716867469879517","63.01204819277109","35"
